,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
841,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",0.762,0.717,7,-8.316,0,0.0372,0.315,1.87e-05,0.0914,0.958,109.996,audio_features,46hzNOUOAlivuCZZ0wE3zi,spotify:track:46hzNOUOAlivuCZZ0wE3zi,https://api.spotify.com/v1/tracks/46hzNOUOAlivuCZZ0wE3zi,https://api.spotify.com/v1/audio-analysis/46hzNOUOAlivuCZZ0wE3zi,189136,4
842,Hold My Girl,0.614,0.527,10,-6.374,1,0.0302,0.597,0.0,0.11,0.354,121.941,audio_features,42bbDWZ8WmXTH7PkYAlGLu,spotify:track:42bbDWZ8WmXTH7PkYAlGLu,https://api.spotify.com/v1/tracks/42bbDWZ8WmXTH7PkYAlGLu,https://api.spotify.com/v1/audio-analysis/42bbDWZ8WmXTH7PkYAlGLu,211764,4
843,Double Black,0.758,0.851,10,-5.375,0,0.101,0.192,0.0,0.0892,0.752,92.039,audio_features,42TxjLIcixmmJopeEugWUL,spotify:track:42TxjLIcixmmJopeEugWUL,https://api.spotify.com/v1/tracks/42TxjLIcixmmJopeEugWUL,https://api.spotify.com/v1/audio-analysis/42TxjLIcixmmJopeEugWUL,190183,4
844,"Kaadhal En Kaviye - From ""Salmon 3D""",0.625,0.34,6,-10.754,1,0.0371,0.655,1.28e-06,0.137,0.396,139.982,audio_features,6XYQvYJzHjK5150Vl7NKfJ,spotify:track:6XYQvYJzHjK5150Vl7NKfJ,https://api.spotify.com/v1/tracks/6XYQvYJzHjK5150Vl7NKfJ,https://api.spotify.com/v1/audio-analysis/6XYQvYJzHjK5150Vl7NKfJ,311558,4
845,Knee Socks,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,audio_features,2LGdO5MtFdyphi2EihANZG,spotify:track:2LGdO5MtFdyphi2EihANZG,https://api.spotify.com/v1/tracks/2LGdO5MtFdyphi2EihANZG,https://api.spotify.com/v1/audio-analysis/2LGdO5MtFdyphi2EihANZG,257563,4
846,tere bina,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,audio_features,4FeczSomVWVyU4FW7xDeAI,spotify:track:4FeczSomVWVyU4FW7xDeAI,https://api.spotify.com/v1/tracks/4FeczSomVWVyU4FW7xDeAI,https://api.spotify.com/v1/audio-analysis/4FeczSomVWVyU4FW7xDeAI,309640,4
847,Ghani Syaani,0.788,0.701,2,-3.775,1,0.195,0.305,1.27e-05,0.332,0.591,94.998,audio_features,1Cb0T2tnApa38jg8DOUF0B,spotify:track:1Cb0T2tnApa38jg8DOUF0B,https://api.spotify.com/v1/tracks/1Cb0T2tnApa38jg8DOUF0B,https://api.spotify.com/v1/audio-analysis/1Cb0T2tnApa38jg8DOUF0B,200842,4
848,Favorite,0.833,0.639,0,-3.825,0,0.0881,0.0392,4.24e-05,0.162,0.653,146.996,audio_features,3srQQxcIZO3PxtOJ83BmDM,spotify:track:3srQQxcIZO3PxtOJ83BmDM,https://api.spotify.com/v1/tracks/3srQQxcIZO3PxtOJ83BmDM,https://api.spotify.com/v1/audio-analysis/3srQQxcIZO3PxtOJ83BmDM,164898,4
849,comethru (with Bea Miller),0.757,0.192,0,-11.842,1,0.0515,0.572,0.0,0.606,0.595,94.024,audio_features,0PgYPBGqF6Wm5KFHQ81nq5,spotify:track:0PgYPBGqF6Wm5KFHQ81nq5,https://api.spotify.com/v1/tracks/0PgYPBGqF6Wm5KFHQ81nq5,https://api.spotify.com/v1/audio-analysis/0PgYPBGqF6Wm5KFHQ81nq5,181627,4
850,Safarnama,0.541,0.512,9,-10.203,1,0.0291,0.74,0.000528,0.162,0.203,120.036,audio_features,6w458kA8WOAIZr1ublxnK9,spotify:track:6w458kA8WOAIZr1ublxnK9,https://api.spotify.com/v1/tracks/6w458kA8WOAIZr1ublxnK9,https://api.spotify.com/v1/audio-analysis/6w458kA8WOAIZr1ublxnK9,251402,4
851,SPECIALZ,0.566,0.85,6,-4.431,0,0.0599,0.0663,0.0,0.319,0.722,117.048,audio_features,0GWNtMohuYUEHVZ40tcnHF,spotify:track:0GWNtMohuYUEHVZ40tcnHF,https://api.spotify.com/v1/tracks/0GWNtMohuYUEHVZ40tcnHF,https://api.spotify.com/v1/audio-analysis/0GWNtMohuYUEHVZ40tcnHF,238987,4
852,Wasted,0.651,0.827,10,-5.108,0,0.0319,0.00162,0.0902,0.0803,0.851,114.918,audio_features,2dpMdklbSc5CmZ3ijhknZ5,spotify:track:2dpMdklbSc5CmZ3ijhknZ5,https://api.spotify.com/v1/tracks/2dpMdklbSc5CmZ3ijhknZ5,https://api.spotify.com/v1/audio-analysis/2dpMdklbSc5CmZ3ijhknZ5,182609,4
853,Kapil Dev - 1983 World Cup Ki Kahaani Aur Life Updates | Darr Ke Aage Jeet Hai Stories On TRSH 214,0.649,0.582,1,-7.577,0,0.0523,0.434,0.0,0.124,0.821,159.909,audio_features,0WCYfoLuL3gMGDNr4cNd16,spotify:track:0WCYfoLuL3gMGDNr4cNd16,https://api.spotify.com/v1/tracks/0WCYfoLuL3gMGDNr4cNd16,https://api.spotify.com/v1/audio-analysis/0WCYfoLuL3gMGDNr4cNd16,162000,4
854,Peer Pressure,0.631,0.715,1,-6.083,0,0.0277,0.0299,0.0,0.122,0.42,135.826,audio_features,4RE3vueod5PL48rvHtuu9C,spotify:track:4RE3vueod5PL48rvHtuu9C,https://api.spotify.com/v1/tracks/4RE3vueod5PL48rvHtuu9C,https://api.spotify.com/v1/audio-analysis/4RE3vueod5PL48rvHtuu9C,176827,4
855,52 Bars,0.449,0.779,1,-3.321,0,0.205,0.000898,0.0,0.389,0.433,115.231,audio_features,6rFckZb1cuJYzsZiGHgqks,spotify:track:6rFckZb1cuJYzsZiGHgqks,https://api.spotify.com/v1/tracks/6rFckZb1cuJYzsZiGHgqks,https://api.spotify.com/v1/audio-analysis/6rFckZb1cuJYzsZiGHgqks,214024,3
856,Is It Really Me You're Missing,0.535,0.297,6,-6.043,1,0.0665,0.653,0.0,0.118,0.0492,147.569,audio_features,1WO6kvO7P8TOsuhBaqun5w,spotify:track:1WO6kvO7P8TOsuhBaqun5w,https://api.spotify.com/v1/tracks/1WO6kvO7P8TOsuhBaqun5w,https://api.spotify.com/v1/audio-analysis/1WO6kvO7P8TOsuhBaqun5w,232800,4
857,Crazy Little Thing Called Love - Remastered 2011,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,audio_features,6xdLJrVj4vIXwhuG8TMopk,spotify:track:6xdLJrVj4vIXwhuG8TMopk,https://api.spotify.com/v1/tracks/6xdLJrVj4vIXwhuG8TMopk,https://api.spotify.com/v1/audio-analysis/6xdLJrVj4vIXwhuG8TMopk,163373,4
858,Neeve,0.749,0.646,2,-9.598,1,0.0389,0.111,0.0426,0.22,0.752,129.996,audio_features,4QMZ6gwFTLk9qOhaQsGIxf,spotify:track:4QMZ6gwFTLk9qOhaQsGIxf,https://api.spotify.com/v1/tracks/4QMZ6gwFTLk9qOhaQsGIxf,https://api.spotify.com/v1/audio-analysis/4QMZ6gwFTLk9qOhaQsGIxf,281520,4
859,12,0.758,0.793,6,-4.874,1,0.123,0.132,0.0,0.136,0.848,155.894,audio_features,5YWkoTEUEQYU9lFl2jg4Vs,spotify:track:5YWkoTEUEQYU9lFl2jg4Vs,https://api.spotify.com/v1/tracks/5YWkoTEUEQYU9lFl2jg4Vs,https://api.spotify.com/v1/audio-analysis/5YWkoTEUEQYU9lFl2jg4Vs,193811,4
860,Dil Se Re,0.844,0.442,9,-16.54,1,0.0691,0.00882,0.000498,0.0879,0.436,105.986,audio_features,30yySOIXHZYx94sLAySy2j,spotify:track:30yySOIXHZYx94sLAySy2j,https://api.spotify.com/v1/tracks/30yySOIXHZYx94sLAySy2j,https://api.spotify.com/v1/audio-analysis/30yySOIXHZYx94sLAySy2j,405707,4
861,You & Me,0.714,0.686,11,-6.333,1,0.0445,0.203,7.76e-06,0.102,0.828,127.015,audio_features,1bQhZOoXYqjXs7u7rFXo0h,spotify:track:1bQhZOoXYqjXs7u7rFXo0h,https://api.spotify.com/v1/tracks/1bQhZOoXYqjXs7u7rFXo0h,https://api.spotify.com/v1/audio-analysis/1bQhZOoXYqjXs7u7rFXo0h,231653,4
862,Lay By Me,0.461,0.195,10,-7.301,1,0.0352,0.873,0.0,0.11,0.381,110.193,audio_features,5xQ1yxKzTuPcSNO9FP0lNS,spotify:track:5xQ1yxKzTuPcSNO9FP0lNS,https://api.spotify.com/v1/tracks/5xQ1yxKzTuPcSNO9FP0lNS,https://api.spotify.com/v1/audio-analysis/5xQ1yxKzTuPcSNO9FP0lNS,170831,4
863,Samjho Na,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,audio_features,1d5lpW3gUyq537iuyrb9Lf,spotify:track:1d5lpW3gUyq537iuyrb9Lf,https://api.spotify.com/v1/tracks/1d5lpW3gUyq537iuyrb9Lf,https://api.spotify.com/v1/audio-analysis/1d5lpW3gUyq537iuyrb9Lf,172408,4
864,Unintended,0.487,0.279,6,-11.586,0,0.0265,0.647,0.00185,0.11,0.162,139.362,audio_features,6kyxQuFD38mo4S3urD2Wkw,spotify:track:6kyxQuFD38mo4S3urD2Wkw,https://api.spotify.com/v1/tracks/6kyxQuFD38mo4S3urD2Wkw,https://api.spotify.com/v1/audio-analysis/6kyxQuFD38mo4S3urD2Wkw,237027,4
865,Gulaab,0.839,0.471,7,-8.926,0,0.0394,0.375,0.000346,0.0853,0.563,104.003,audio_features,5RAZtbW6hkkVG4cMGPO6f2,spotify:track:5RAZtbW6hkkVG4cMGPO6f2,https://api.spotify.com/v1/tracks/5RAZtbW6hkkVG4cMGPO6f2,https://api.spotify.com/v1/audio-analysis/5RAZtbW6hkkVG4cMGPO6f2,169633,4
866,What If I Love You,0.743,0.666,11,-8.337,1,0.0546,0.432,1.77e-05,0.129,0.492,101.002,audio_features,4i4WsUvJEgB4V6AyONAJe8,spotify:track:4i4WsUvJEgB4V6AyONAJe8,https://api.spotify.com/v1/tracks/4i4WsUvJEgB4V6AyONAJe8,https://api.spotify.com/v1/audio-analysis/4i4WsUvJEgB4V6AyONAJe8,158360,4
867,Ranjish Hi Sahi,0.654,0.424,11,-9.535,1,0.0289,0.482,2.1e-05,0.139,0.297,130.03,audio_features,4t2sMBajRuSKudtieXPgPp,spotify:track:4t2sMBajRuSKudtieXPgPp,https://api.spotify.com/v1/tracks/4t2sMBajRuSKudtieXPgPp,https://api.spotify.com/v1/audio-analysis/4t2sMBajRuSKudtieXPgPp,336867,3
868,Better Than Today,0.45,0.2,0,-10.747,1,0.0333,0.786,0.0,0.103,0.367,79.784,audio_features,2xDMmUwEWZXak2gXtcLA27,spotify:track:2xDMmUwEWZXak2gXtcLA27,https://api.spotify.com/v1/tracks/2xDMmUwEWZXak2gXtcLA27,https://api.spotify.com/v1/audio-analysis/2xDMmUwEWZXak2gXtcLA27,229773,4
869,Mahavir Vani 01,0.575,0.391,0,-8.696,1,0.0374,0.654,0.0,0.322,0.331,149.525,audio_features,5ZvSDG2bnJFjhu3LgLZTJJ,spotify:track:5ZvSDG2bnJFjhu3LgLZTJJ,https://api.spotify.com/v1/tracks/5ZvSDG2bnJFjhu3LgLZTJJ,https://api.spotify.com/v1/audio-analysis/5ZvSDG2bnJFjhu3LgLZTJJ,172826,4
870,Satranga,0.273,0.405,0,-5.81,1,0.0298,0.735,0.0,0.189,0.534,89.48,audio_features,3yHyiUDJdz02FZ6jfUbsmY,spotify:track:3yHyiUDJdz02FZ6jfUbsmY,https://api.spotify.com/v1/tracks/3yHyiUDJdz02FZ6jfUbsmY,https://api.spotify.com/v1/audio-analysis/3yHyiUDJdz02FZ6jfUbsmY,271169,3
871,Choo Lo,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,audio_features,2qgXrzJsry4KgYoJCpuaul,spotify:track:2qgXrzJsry4KgYoJCpuaul,https://api.spotify.com/v1/tracks/2qgXrzJsry4KgYoJCpuaul,https://api.spotify.com/v1/audio-analysis/2qgXrzJsry4KgYoJCpuaul,233630,4
872,I Wanna Dance with Somebody,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
873,Maahi Ve,0.604,0.72,5,-7.276,1,0.0603,0.571,1.18e-05,0.12,0.528,130.995,audio_features,1sbW5E7w8tnqpYk0Frx8QG,spotify:track:1sbW5E7w8tnqpYk0Frx8QG,https://api.spotify.com/v1/tracks/1sbW5E7w8tnqpYk0Frx8QG,https://api.spotify.com/v1/audio-analysis/1sbW5E7w8tnqpYk0Frx8QG,240784,4
874,Tareefan,0.829,0.655,5,-6.26,0,0.0681,0.0942,5.14e-06,0.2,0.335,98.012,audio_features,2SN54RFfaafTk7TE1n1Na4,spotify:track:2SN54RFfaafTk7TE1n1Na4,https://api.spotify.com/v1/tracks/2SN54RFfaafTk7TE1n1Na4,https://api.spotify.com/v1/audio-analysis/2SN54RFfaafTk7TE1n1Na4,186122,4
875,Wytb,0.59,0.559,11,-13.554,0,0.3,0.0264,0.0,0.0928,0.678,94.648,audio_features,0mitUgVDvaKFw4EuXZ8nLx,spotify:track:0mitUgVDvaKFw4EuXZ8nLx,https://api.spotify.com/v1/tracks/0mitUgVDvaKFw4EuXZ8nLx,https://api.spotify.com/v1/audio-analysis/0mitUgVDvaKFw4EuXZ8nLx,200816,4
876,Rhinestone Eyes,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,audio_features,1foMv2HQwfQ2vntFf9HFeG,spotify:track:1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/tracks/1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/audio-analysis/1foMv2HQwfQ2vntFf9HFeG,200173,4
877,Humility (feat. George Benson),0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,audio_features,3NeiYiBn3rQBgurfVk92Zm,spotify:track:3NeiYiBn3rQBgurfVk92Zm,https://api.spotify.com/v1/tracks/3NeiYiBn3rQBgurfVk92Zm,https://api.spotify.com/v1/audio-analysis/3NeiYiBn3rQBgurfVk92Zm,197933,4
878,Drunk on Halloween,0.631,0.634,6,-4.456,1,0.0247,0.231,1.3e-05,0.0924,0.774,100.967,audio_features,0z9dPcBhJvqO06QMaKelUE,spotify:track:0z9dPcBhJvqO06QMaKelUE,https://api.spotify.com/v1/tracks/0z9dPcBhJvqO06QMaKelUE,https://api.spotify.com/v1/audio-analysis/0z9dPcBhJvqO06QMaKelUE,237027,4
879,Heroes - 2017 Remaster,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
880,Teenagers,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,audio_features,7j31rVgGX9Q2blT92VBEA0,spotify:track:7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0,161920,4
881,"Dr. Pal On Gut Health, The Mind-Food Connection & Weight Loss | The Ranveer Show 363",0.565,0.334,4,-13.626,1,0.0309,0.85,0.0,0.632,0.64,124.193,audio_features,2MAQWNhW0jKI0qWnNNO8C9,spotify:track:2MAQWNhW0jKI0qWnNNO8C9,https://api.spotify.com/v1/tracks/2MAQWNhW0jKI0qWnNNO8C9,https://api.spotify.com/v1/audio-analysis/2MAQWNhW0jKI0qWnNNO8C9,204040,4
882,I Write Sins Not Tragedies,0.566,0.815,9,-4.481,0,0.14,0.0737,0.0,0.12,0.672,169.961,audio_features,5cY8y2XgOfkAh4kSWLFKkz,spotify:track:5cY8y2XgOfkAh4kSWLFKkz,https://api.spotify.com/v1/tracks/5cY8y2XgOfkAh4kSWLFKkz,https://api.spotify.com/v1/audio-analysis/5cY8y2XgOfkAh4kSWLFKkz,185587,4
883,Treat You Better,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973,4
884,"#403 – Lisa Randall: Dark Matter, Theoretical Physics, and Extinction Events",0.31,0.316,2,-11.656,1,0.0408,0.296,0.726,0.209,0.0331,122.909,audio_features,0pCI9YOcvCXxLcL4A17z0Q,spotify:track:0pCI9YOcvCXxLcL4A17z0Q,https://api.spotify.com/v1/tracks/0pCI9YOcvCXxLcL4A17z0Q,https://api.spotify.com/v1/audio-analysis/0pCI9YOcvCXxLcL4A17z0Q,531467,1
885,Naam Sunuga,0.654,0.661,11,-5.543,0,0.226,0.456,0.0,0.27,0.693,88.008,audio_features,2DnRbGR0JIKLERKI8IGcoL,spotify:track:2DnRbGR0JIKLERKI8IGcoL,https://api.spotify.com/v1/tracks/2DnRbGR0JIKLERKI8IGcoL,https://api.spotify.com/v1/audio-analysis/2DnRbGR0JIKLERKI8IGcoL,207273,4
886,Lose Yourself,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,audio_features,7MJQ9Nfxzh8LPZ9e9u68Fq,spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq,https://api.spotify.com/v1/tracks/7MJQ9Nfxzh8LPZ9e9u68Fq,https://api.spotify.com/v1/audio-analysis/7MJQ9Nfxzh8LPZ9e9u68Fq,320627,4
887,#2054 - Elon Musk ,0.628,0.258,1,-16.072,0,0.958,0.458,0.0,0.582,0.573,82.084,audio_features,5ofdHSTvzZQs0y7xyJdJjG,spotify:track:5ofdHSTvzZQs0y7xyJdJjG,https://api.spotify.com/v1/tracks/5ofdHSTvzZQs0y7xyJdJjG,https://api.spotify.com/v1/audio-analysis/5ofdHSTvzZQs0y7xyJdJjG,202100,4
888,What You Know,0.549,0.754,6,-4.011,0,0.0407,0.000675,6.24e-06,0.0912,0.828,139.052,audio_features,4JHg4nNYUJQ5HULcCmI18R,spotify:track:4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/tracks/4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/audio-analysis/4JHg4nNYUJQ5HULcCmI18R,189693,4
889,Demeter with Natalie Haynes,0.812,0.743,4,-6.347,1,0.237,0.247,0.00744,0.186,0.63,168.104,audio_features,228KhdItMua78vrhM342UT,spotify:track:228KhdItMua78vrhM342UT,https://api.spotify.com/v1/tracks/228KhdItMua78vrhM342UT,https://api.spotify.com/v1/audio-analysis/228KhdItMua78vrhM342UT,186115,4
890,Tune Maari Entriyaan,0.794,0.865,8,-5.333,1,0.215,0.149,1.38e-05,0.0468,0.779,126.658,audio_features,5kg1GacbhgQfLcbgOBRO9c,spotify:track:5kg1GacbhgQfLcbgOBRO9c,https://api.spotify.com/v1/tracks/5kg1GacbhgQfLcbgOBRO9c,https://api.spotify.com/v1/audio-analysis/5kg1GacbhgQfLcbgOBRO9c,313365,4
891,Summer High,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,audio_features,1aL9518P5G72N92b48tuKw,spotify:track:1aL9518P5G72N92b48tuKw,https://api.spotify.com/v1/tracks/1aL9518P5G72N92b48tuKw,https://api.spotify.com/v1/audio-analysis/1aL9518P5G72N92b48tuKw,177391,4
892,Khuda Aur Mohabbat (Original Score),0.575,0.477,11,-10.89,0,0.0524,0.578,4.12e-06,0.1,0.523,82.066,audio_features,7r0vc8YhfpwvAwUR4oqqXe,spotify:track:7r0vc8YhfpwvAwUR4oqqXe,https://api.spotify.com/v1/tracks/7r0vc8YhfpwvAwUR4oqqXe,https://api.spotify.com/v1/audio-analysis/7r0vc8YhfpwvAwUR4oqqXe,363659,4
893,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,audio_features,4ZTx87kAgEwlPMzoojFZWg,spotify:track:4ZTx87kAgEwlPMzoojFZWg,https://api.spotify.com/v1/tracks/4ZTx87kAgEwlPMzoojFZWg,https://api.spotify.com/v1/audio-analysis/4ZTx87kAgEwlPMzoojFZWg,264806,4
894,Garam Dharam,0.198,0.923,11,-5.531,0,0.0668,0.000572,3.99e-05,0.0865,0.439,174.208,audio_features,0A83VZR8bIXQNO81EY2OQ5,spotify:track:0A83VZR8bIXQNO81EY2OQ5,https://api.spotify.com/v1/tracks/0A83VZR8bIXQNO81EY2OQ5,https://api.spotify.com/v1/audio-analysis/0A83VZR8bIXQNO81EY2OQ5,252973,4
895,Pleaser,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,audio_features,11zf7m4vw9Ze7cer9Nyhk1,spotify:track:11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/tracks/11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/audio-analysis/11zf7m4vw9Ze7cer9Nyhk1,187896,4
896,Boombastic,0.867,0.538,2,-16.183,1,0.361,0.242,1.75e-05,0.316,0.781,158.328,audio_features,4fxF8ljwryMZX5c9EKrLFE,spotify:track:4fxF8ljwryMZX5c9EKrLFE,https://api.spotify.com/v1/tracks/4fxF8ljwryMZX5c9EKrLFE,https://api.spotify.com/v1/audio-analysis/4fxF8ljwryMZX5c9EKrLFE,249933,4
897,Stylo (feat. Mos Def and Bobby Womack),0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,audio_features,6LUfuyLgvgqrykiTE6sJHY,spotify:track:6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/tracks/6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/audio-analysis/6LUfuyLgvgqrykiTE6sJHY,270520,4
898,Ode to a Conversation Stuck in Your Throat,0.57,0.804,11,-6.782,1,0.0701,0.0598,8.96e-05,0.187,0.624,87.533,audio_features,51Lf3l6wx008NdBxCQnD6B,spotify:track:51Lf3l6wx008NdBxCQnD6B,https://api.spotify.com/v1/tracks/51Lf3l6wx008NdBxCQnD6B,https://api.spotify.com/v1/audio-analysis/51Lf3l6wx008NdBxCQnD6B,199233,4
899,Aam Jahe Munde,0.876,0.575,8,-6.044,0,0.135,0.308,0.0,0.214,0.716,91.989,audio_features,32VAw8DL9ixX5XSW2VLcZ4,spotify:track:32VAw8DL9ixX5XSW2VLcZ4,https://api.spotify.com/v1/tracks/32VAw8DL9ixX5XSW2VLcZ4,https://api.spotify.com/v1/audio-analysis/32VAw8DL9ixX5XSW2VLcZ4,207839,4
900,Tujhe Kitna Chahein Aur (Film Version),0.358,0.252,11,-9.51,1,0.0346,0.604,0.0,0.0915,0.284,145.549,audio_features,0mHU8dcIvGrGDazLMmQpSg,spotify:track:0mHU8dcIvGrGDazLMmQpSg,https://api.spotify.com/v1/tracks/0mHU8dcIvGrGDazLMmQpSg,https://api.spotify.com/v1/audio-analysis/0mHU8dcIvGrGDazLMmQpSg,276245,4
901,Such Keh Raha Hai,0.797,0.306,11,-14.176,0,0.0487,0.337,0.0,0.169,0.519,124.003,audio_features,0ypgFw67lNEpoKFUxUV0tG,spotify:track:0ypgFw67lNEpoKFUxUV0tG,https://api.spotify.com/v1/tracks/0ypgFw67lNEpoKFUxUV0tG,https://api.spotify.com/v1/audio-analysis/0ypgFw67lNEpoKFUxUV0tG,328880,4
902,Naked,0.529,0.607,6,-6.781,1,0.0574,0.104,0.0,0.0631,0.238,101.966,audio_features,7krbSH3rd8lhIZvuzTV3Bl,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl,https://api.spotify.com/v1/audio-analysis/7krbSH3rd8lhIZvuzTV3Bl,234107,4
903,Can't Help Falling in Love With You,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3
904,271 Days,0.461,0.646,7,-8.29,0,0.0443,0.0253,0.847,0.0755,0.477,160.248,audio_features,4ei4pPdBCoOXVuN0ZhHYO4,spotify:track:4ei4pPdBCoOXVuN0ZhHYO4,https://api.spotify.com/v1/tracks/4ei4pPdBCoOXVuN0ZhHYO4,https://api.spotify.com/v1/audio-analysis/4ei4pPdBCoOXVuN0ZhHYO4,63600,3
905,"India continue to light up CWC23, Harsha Bhogle previews semi-finals",0.664,0.419,4,-8.365,0,0.029,0.652,0.0,0.0989,0.409,92.053,audio_features,12P86uFL4aIkDRK2mj0bHn,spotify:track:12P86uFL4aIkDRK2mj0bHn,https://api.spotify.com/v1/tracks/12P86uFL4aIkDRK2mj0bHn,https://api.spotify.com/v1/audio-analysis/12P86uFL4aIkDRK2mj0bHn,329440,4
906,I Can't Stand It,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,audio_features,16nIdWPjwoNTkADzm6nwBb,spotify:track:16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/tracks/16nIdWPjwoNTkADzm6nwBb,https://api.spotify.com/v1/audio-analysis/16nIdWPjwoNTkADzm6nwBb,177656,4
907,Fly Out West,0.499,0.666,2,-15.61,1,0.0446,0.417,0.461,0.0715,0.405,173.325,audio_features,0ASIqnVJvN1GmH1xEBdf2a,spotify:track:0ASIqnVJvN1GmH1xEBdf2a,https://api.spotify.com/v1/tracks/0ASIqnVJvN1GmH1xEBdf2a,https://api.spotify.com/v1/audio-analysis/0ASIqnVJvN1GmH1xEBdf2a,174212,4
908,"Kumkumala (From ""Brahmastra (Telugu)"")",0.584,0.614,0,-7.191,1,0.032,0.662,0.000363,0.11,0.409,94.009,audio_features,4Te9tTtG4ipT6x6G69DTJd,spotify:track:4Te9tTtG4ipT6x6G69DTJd,https://api.spotify.com/v1/tracks/4Te9tTtG4ipT6x6G69DTJd,https://api.spotify.com/v1/audio-analysis/4Te9tTtG4ipT6x6G69DTJd,278378,4
909,"Uyiril Thodum (From ""Kumbalangi Nights"")",0.656,0.414,4,-9.363,0,0.0303,0.72,0.000374,0.0892,0.267,107.892,audio_features,4J0UI8dLtEpT9ATtVEjCnD,spotify:track:4J0UI8dLtEpT9ATtVEjCnD,https://api.spotify.com/v1/tracks/4J0UI8dLtEpT9ATtVEjCnD,https://api.spotify.com/v1/audio-analysis/4J0UI8dLtEpT9ATtVEjCnD,236014,4
